painting_id,artist,path,cluster
courbet_26,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_26.jpg,4
courbet_27,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_27.jpg,4
courbet_28,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_28.jpg,12
courbet_29,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_29.jpg,4
courbet_3,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_3.jpg,4
courbet_30,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_30.jpg,4
courbet_31,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_31.jpg,4
courbet_32,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_32.jpg,4
courbet_33,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_33.jpg,12
courbet_34,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_34.jpg,4
courbet_35,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_35.jpg,4
courbet_36,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_36.jpg,4
courbet_37,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_37.jpg,4
courbet_38,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_38.jpg,4
courbet_39,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_39.jpg,4
courbet_4,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_4.jpg,4
courbet_40,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_40.jpg,4
courbet_41,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_41.jpg,4
courbet_42,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_42.jpg,4
courbet_5,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_5.jpg,4
courbet_6,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_6.jpg,4
courbet_7,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_7.jpg,4
courbet_8,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_8.jpg,4
courbet_9,gustave-courbet,..\bd-peintres-v6\courbet - gustave-courbet_1819\courbet_9.jpg,4
coxcie_1,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_1.jpg,1
coxcie_2,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_2.jpg,1
coxcie_3,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_3.jpg,1
coxcie_4,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_4.jpg,1
coxcie_5,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_5.jpg,1
coxcie_6,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_6.jpg,1
coxcie_7,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_7.jpg,1
coxcie_8,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_8.jpg,1
coxcie_9,michiel-coxcie,..\bd-peintres-v6\coxcie - michiel-coxcie_1499\coxcie_9.jpg,1
coypel_1,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_1.jpg,7
coypel_10,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_10.jpg,6
coypel_11,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_11.jpg,7
coypel_12,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_12.jpg,7
coypel_13,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_13.jpg,7
coypel_14,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_14.jpg,6
coypel_2,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_2.jpg,7
coypel_3,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_3.jpg,7
coypel_4,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_4.jpg,7
coypel_5,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_5.jpg,7
coypel_6,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_6.jpg,7
coypel_7,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_7.jpg,6
coypel_8,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_8.jpg,7
coypel_9,antoine-coypel,..\bd-peintres-v6\coypel - antoine-coypel_1661\coypel_9.jpg,7
cranach_1,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_1.jpg,15
cranach_10,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_10.jpg,15
cranach_11,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_11.jpg,15
cranach_12,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_12.jpg,15
cranach_13,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_13.jpg,15
cranach_14,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_14.jpg,15
cranach_15,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_15.jpg,15
cranach_16,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_16.jpg,15
cranach_17,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_17.jpg,15
cranach_2,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_2.jpg,15
cranach_3,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_3.jpg,15
cranach_4,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_4.jpg,1
cranach_5,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_5.jpg,15
cranach_6,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_6.jpg,15
cranach_7,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_7.jpg,15
cranach_8,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_8.jpg,15
cranach_9,lucas-cranach-dit-l-ancien,..\bd-peintres-v6\cranach - lucas-cranach-dit-l-ancien_1472\cranach_9.jpg,15
crepin_1,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_1.jpg,19
crepin_10,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_10.jpg,19
crepin_11,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_11.jpg,19
crepin_12,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_12.jpg,19
crepin_13,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_13.jpg,16
crepin_14,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_14.jpg,19
crepin_15,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_15.jpg,16
crepin_16,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_16.jpg,19
crepin_17,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_17.jpg,19
crepin_18,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_18.jpg,19
crepin_19,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_19.jpg,19
crepin_2,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_2.jpg,16
crepin_3,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_3.jpg,16
crepin_4,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_4.jpg,16
crepin_5,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_5.jpg,19
crepin_6,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_6.jpg,16
crepin_7,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_7.jpg,16
crepin_8,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_8.jpg,19
crepin_9,fleury-joseph-crepin,..\bd-peintres-v6\crepin - fleury-joseph-crepin_1875\crepin_9.jpg,0
cross_1,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_1.jpg,0
cross_2,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_2.jpg,9
cross_3,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_3.jpg,9
cross_4,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_4.jpg,0
cross_5,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_5.jpg,0
cross_6,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_6.jpg,0
cross_7,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_7.jpg,0
cross_8,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_8.jpg,9
cross_9,henri-edmond-cross,..\bd-peintres-v6\cross - henri-edmond-cross_1856\cross_9.jpg,9
da-vinci_1,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_1.jpg,15
da-vinci_10,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_10.jpg,15
da-vinci_11,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_11.jpg,15
da-vinci_12,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_12.jpg,15
da-vinci_13,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_13.jpg,15
da-vinci_14,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_14.jpg,15
da-vinci_15,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_15.jpg,15
da-vinci_16,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_16.jpg,15
da-vinci_17,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_17.jpg,15
da-vinci_18,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_18.jpg,15
da-vinci_19,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_19.jpg,15
da-vinci_2,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_2.jpg,15
da-vinci_20,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_20.jpg,15
da-vinci_21,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_21.jpg,15
da-vinci_22,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_22.jpg,15
da-vinci_23,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_23.jpg,15
da-vinci_24,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_24.jpg,15
da-vinci_25,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_25.jpg,15
da-vinci_26,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_26.jpg,15
da-vinci_27,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_27.jpg,15
da-vinci_28,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_28.jpg,15
da-vinci_29,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_29.jpg,15
da-vinci_3,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_3.jpg,15
da-vinci_30,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_30.jpg,15
da-vinci_31,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_31.jpg,15
da-vinci_32,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_32.jpg,15
da-vinci_33,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_33.jpg,15
da-vinci_34,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_34.jpg,15
da-vinci_35,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_35.jpg,15
da-vinci_36,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_36.jpg,15
da-vinci_37,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_37.jpg,15
da-vinci_38,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_38.jpg,15
da-vinci_39,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_39.jpg,15
da-vinci_4,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_4.jpg,15
da-vinci_40,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_40.jpg,15
da-vinci_41,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_41.jpg,15
da-vinci_42,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_42.jpg,15
da-vinci_43,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_43.jpg,15
da-vinci_44,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_44.jpg,15
da-vinci_45,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_45.jpg,15
da-vinci_46,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_46.jpg,15
da-vinci_47,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_47.jpg,15
da-vinci_48,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_48.jpg,15
da-vinci_49,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_49.jpg,15
da-vinci_5,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_5.jpg,15
da-vinci_50,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_50.jpg,15
da-vinci_6,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_6.jpg,15
da-vinci_7,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_7.jpg,15
da-vinci_8,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_8.jpg,1
da-vinci_9,leonardo-da-vinci,..\bd-peintres-v6\da-vinci - leonardo-da-vinci_1452\da-vinci_9.jpg,15
dali_1,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_1.jpg,8
dali_10,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_10.jpg,8
dali_11,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_11.jpg,8
dali_12,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_12.jpg,8
dali_13,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_13.jpg,8
dali_14,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_14.jpg,8
dali_15,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_15.jpg,8
dali_16,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_16.jpg,8
dali_17,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_17.jpg,19
dali_18,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_18.jpg,8
dali_19,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_19.jpg,8
dali_2,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_2.jpg,8
dali_20,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_20.jpg,8
dali_21,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_21.jpg,8
dali_22,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_22.jpg,8
dali_23,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_23.jpg,8
dali_24,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_24.jpg,8
dali_25,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_25.jpg,8
dali_26,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_26.jpg,8
dali_27,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_27.jpg,8
dali_28,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_28.jpg,8
dali_29,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_29.jpg,18
dali_3,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_3.jpg,8
dali_30,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_30.jpg,16
dali_31,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_31.jpg,18
dali_32,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_32.jpg,8
dali_33,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_33.jpg,8
dali_34,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_34.jpg,19
dali_35,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_35.jpg,8
dali_36,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_36.jpg,8
dali_37,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_37.jpg,8
dali_38,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_38.jpg,18
dali_39,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_39.jpg,8
dali_4,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_4.jpg,8
dali_5,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_5.jpg,8
dali_6,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_6.jpg,8
dali_7,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_7.jpg,8
dali_8,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_8.jpg,8
dali_9,salvador-dali,..\bd-peintres-v6\dali - salvador-dali_1904\dali_9.jpg,8
david_1,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_1.jpg,2
david_10,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_10.jpg,2
david_11,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_11.jpg,2
david_12,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_12.jpg,2
david_13,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_13.jpg,10
david_14,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_14.jpg,10
david_15,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_15.jpg,2
david_16,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_16.jpg,2
david_17,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_17.jpg,2
david_18,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_18.jpg,2
david_19,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_19.jpg,2
david_2,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_2.jpg,2
david_20,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_20.jpg,2
david_21,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_21.jpg,10
david_22,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_22.jpg,2
david_23,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_23.jpg,2
david_24,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_24.jpg,2
david_25,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_25.jpg,2
david_26,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_26.jpg,2
david_27,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_27.jpg,2
david_28,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_28.jpg,2
david_29,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_29.jpg,2
david_3,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_3.jpg,2
david_30,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_30.jpg,2
david_31,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_31.jpg,2
david_32,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_32.jpg,2
david_33,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_33.jpg,2
david_34,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_34.jpg,2
david_35,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_35.jpg,2
david_36,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_36.jpg,2
david_37,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_37.jpg,2
david_38,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_38.jpg,10
david_39,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_39.jpg,2
david_4,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_4.jpg,2
david_40,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_40.jpg,2
david_41,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_41.jpg,2
david_42,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_42.jpg,2
david_43,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_43.jpg,2
david_44,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_44.jpg,2
david_45,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_45.jpg,2
david_5,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_5.jpg,2
david_6,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_6.jpg,2
david_7,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_7.jpg,2
david_8,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_8.jpg,2
david_9,jacques-louis-david,..\bd-peintres-v6\david - jacques-louis-david_1748\david_9.jpg,10
davidson_1,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_1.jpg,13
davidson_10,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_10.jpg,13
davidson_11,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_11.jpg,3
davidson_12,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_12.jpg,3
davidson_13,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_13.jpg,13
davidson_14,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_14.jpg,13
davidson_15,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_15.jpg,13
davidson_16,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_16.jpg,13
davidson_17,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_17.jpg,3
davidson_18,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_18.jpg,13
davidson_2,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_2.jpg,3
davidson_3,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_3.jpg,3
davidson_4,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_4.jpg,13
davidson_5,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_5.jpg,13
davidson_6,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_6.jpg,3
davidson_7,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_7.jpg,3
davidson_8,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_8.jpg,3
davidson_9,colin-davidson,..\bd-peintres-v6\davidson - colin-davidson_1968\davidson_9.jpg,3
de-chazal_1,malcolm-de-chazal,..\bd-peintres-v6\de-chazal - malcolm-de-chazal_1902\de-chazal_1.jpg,8
de-chazal_10,malcolm-de-chazal,..\bd-peintres-v6\de-chazal - malcolm-de-chazal_1902\de-chazal_10.jpg,18
de-chazal_11,malcolm-de-chazal,..\bd-peintres-v6\de-chazal - malcolm-de-chazal_1902\de-chazal_11.jpg,18
de-chazal_12,malcolm-de-chazal,..\bd-peintres-v6\de-chazal - malcolm-de-chazal_1902\de-chazal_12.jpg,18
de-chazal_13,malcolm-de-chazal,..\bd-peintres-v6\de-chazal - malcolm-de-chazal_1902\de-chazal_13.jpg,8
